id,scenario,dataset,region,classLabel,class,x,units,value
229,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),5.17373237500004
230,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),7.75802076388895
231,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,1990,Electricity Generation by Fuel (TWh),5.92509333333338
232,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2005,Electricity Generation by Fuel (TWh),5.68541694444449
233,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2010,Electricity Generation by Fuel (TWh),3.52723694444447
234,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2015,Electricity Generation by Fuel (TWh),7.41044416666673
235,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2020,Electricity Generation by Fuel (TWh),15.1366175000001
236,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2025,Electricity Generation by Fuel (TWh),20.0477841666668
237,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2030,Electricity Generation by Fuel (TWh),29.1237005555558
238,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2035,Electricity Generation by Fuel (TWh),41.1435877777781
239,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2040,Electricity Generation by Fuel (TWh),58.4664219444449
240,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2045,Electricity Generation by Fuel (TWh),82.6038077777785
241,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,coal,2050,Electricity Generation by Fuel (TWh),115.286515277779
242,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2005,Electricity Generation by Fuel (TWh),1.15600386111112
243,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2010,Electricity Generation by Fuel (TWh),2.3893927777778
244,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2015,Electricity Generation by Fuel (TWh),8.00951277777784
245,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2020,Electricity Generation by Fuel (TWh),13.5794041666668
246,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2025,Electricity Generation by Fuel (TWh),17.5873466666668
247,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2030,Electricity Generation by Fuel (TWh),25.9532841666669
248,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2035,Electricity Generation by Fuel (TWh),37.4872013888892
249,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2040,Electricity Generation by Fuel (TWh),54.6393622222227
250,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2045,Electricity Generation by Fuel (TWh),80.3213400000007
251,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,gas,2050,Electricity Generation by Fuel (TWh),114.193048194445
252,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),0.22246202777778
253,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),0.557574250000005
254,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),1.48764730555557
255,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),3.01221863888891
256,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),5.32649244444449
257,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),8.3882168333334
258,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),11.9088361111112
259,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),15.2449166666668
260,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),33.3658333333336
261,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),41.2283333333337
262,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),44.896666666667
263,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),48.6761111111115
264,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),52.4552777777782
265,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),56.2347222222227
266,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),60.0141666666672
267,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),63.7936111111116
268,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),67.5727777777783
269,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),71.3522222222228
270,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),0.0203494750000002
271,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),0.127147733333334
272,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),0.506083452777782
273,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),1.26492536944445
274,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),2.56856739166669
275,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),4.69317103055559
276,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),8.01907502777784
277,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),0.707270555555561
278,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),1.71659666666668
279,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),2.62627305555558
280,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),7.33938888888895
281,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),25.0632116666669
282,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),36.2527636111114
283,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),59.7572258333338
284,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),91.987480972223
285,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),135.94390163889
286,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),195.02276088889
287,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),274.959042388891
288,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2005,Electricity Generation by Fuel (TWh),0.00311111111111114
289,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2010,Electricity Generation by Fuel (TWh),0.0146947222222223
290,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2015,Electricity Generation by Fuel (TWh),0.0240794444444446
291,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2020,Electricity Generation by Fuel (TWh),10.1971230272223
292,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2025,Electricity Generation by Fuel (TWh),23.6111847514535
293,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2030,Electricity Generation by Fuel (TWh),40.5790696225731
294,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2035,Electricity Generation by Fuel (TWh),63.9776131902122
295,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2040,Electricity Generation by Fuel (TWh),96.8268146470458
296,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2045,Electricity Generation by Fuel (TWh),140.523182052046
297,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,solar,2050,Electricity Generation by Fuel (TWh),198.707576340102
298,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2005,Electricity Generation by Fuel (TWh),0.000611113888888894
299,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2010,Electricity Generation by Fuel (TWh),0.00186114722222224
300,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2015,Electricity Generation by Fuel (TWh),0.0181081944444446
301,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2020,Electricity Generation by Fuel (TWh),0.361572463888892
302,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2025,Electricity Generation by Fuel (TWh),0.899850125000007
303,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2030,Electricity Generation by Fuel (TWh),2.5080921527778
304,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2035,Electricity Generation by Fuel (TWh),5.56817826388893
305,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2040,Electricity Generation by Fuel (TWh),11.514833263889
306,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2045,Electricity Generation by Fuel (TWh),22.4073733750002
307,GCAM_SSP2,foresight_v1,Africa_Southern,Fuel,wind,2050,Electricity Generation by Fuel (TWh),40.9220370500003
308,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,1975,Population (Millions),53.046
309,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,1990,Population (Millions),83.159
310,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2005,Population (Millions),121.701
311,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2010,Population (Millions),139.244
312,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2015,Population (Millions),160.447
313,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2020,Population (Millions),179.81
314,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2025,Population (Millions),199.719
315,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2030,Population (Millions),219.91
316,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2035,Population (Millions),240.067
317,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2040,Population (Millions),260.006
318,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2045,Population (Millions),279.087
319,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2050,Population (Millions),297.214
320,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2055,Population (Millions),313.929
321,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2060,Population (Millions),329.226
322,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2065,Population (Millions),343.254
323,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2070,Population (Millions),355.958
324,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2075,Population (Millions),367.099
325,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2080,Population (Millions),376.885
326,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2085,Population (Millions),385.319
327,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2090,Population (Millions),392.092
328,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2095,Population (Millions),397.271
329,GCAM_SSP2,foresight_v1,Africa_Southern,Population,class1,2100,Population (Millions),400.909
330,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,1990,Electricity Generation by Fuel (TWh),0.0469999388888893
331,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2005,Electricity Generation by Fuel (TWh),0.171000000000001
332,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2010,Electricity Generation by Fuel (TWh),0.215001444444446
333,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2015,Electricity Generation by Fuel (TWh),0.255399916666669
334,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2020,Electricity Generation by Fuel (TWh),1.37394056880557
335,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2025,Electricity Generation by Fuel (TWh),3.67839165222225
336,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2030,Electricity Generation by Fuel (TWh),8.74526063527785
337,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2035,Electricity Generation by Fuel (TWh),16.8872474869446
338,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2040,Electricity Generation by Fuel (TWh),29.5804810300002
339,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2045,Electricity Generation by Fuel (TWh),47.3198866958337
340,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,biomass,2050,Electricity Generation by Fuel (TWh),69.0001728070561
341,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,1990,Electricity Generation by Fuel (TWh),0.130296805555557
342,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2005,Electricity Generation by Fuel (TWh),0.763102305555562
343,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2010,Electricity Generation by Fuel (TWh),1.03095055555556
344,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2015,Electricity Generation by Fuel (TWh),0.23680777777778
345,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2020,Electricity Generation by Fuel (TWh),0.949295166666674
346,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2025,Electricity Generation by Fuel (TWh),1.69623955555557
347,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2030,Electricity Generation by Fuel (TWh),3.10282641666669
348,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2035,Electricity Generation by Fuel (TWh),5.23109877777782
349,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2040,Electricity Generation by Fuel (TWh),8.61347750000007
350,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2045,Electricity Generation by Fuel (TWh),13.6632520277779
351,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,coal,2050,Electricity Generation by Fuel (TWh),21.2518182888891
352,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,1990,Electricity Generation by Fuel (TWh),7.40497833333339
353,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2005,Electricity Generation by Fuel (TWh),20.3669750000002
354,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2010,Electricity Generation by Fuel (TWh),26.8609611111113
355,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2015,Electricity Generation by Fuel (TWh),42.2968544444448
356,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2020,Electricity Generation by Fuel (TWh),73.2173238888895
357,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2025,Electricity Generation by Fuel (TWh),109.814533333334
358,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2030,Electricity Generation by Fuel (TWh),186.278120555557
359,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2035,Electricity Generation by Fuel (TWh),300.252668055558
360,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2040,Electricity Generation by Fuel (TWh),468.085369444448
361,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2045,Electricity Generation by Fuel (TWh),712.519801888895
362,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,gas,2050,Electricity Generation by Fuel (TWh),1044.28253033334
363,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2020,Electricity Generation by Fuel (TWh),1.41340055555557
364,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2025,Electricity Generation by Fuel (TWh),4.29943833333337
365,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2030,Electricity Generation by Fuel (TWh),10.4703802777779
366,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2035,Electricity Generation by Fuel (TWh),18.8849236111113
367,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2040,Electricity Generation by Fuel (TWh),29.1746119444447
368,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2045,Electricity Generation by Fuel (TWh),39.1774686111114
369,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,geothermal,2050,Electricity Generation by Fuel (TWh),39.3641000000003
370,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,1990,Electricity Generation by Fuel (TWh),22.342527777778
371,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2005,Electricity Generation by Fuel (TWh),30.2088888888891
372,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2010,Electricity Generation by Fuel (TWh),31.7530555555558
373,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2015,Electricity Generation by Fuel (TWh),32.8111111111114
374,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2020,Electricity Generation by Fuel (TWh),44.6913888888892
375,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2025,Electricity Generation by Fuel (TWh),56.5713888888893
376,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2030,Electricity Generation by Fuel (TWh),68.4513888888894
377,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2035,Electricity Generation by Fuel (TWh),80.3313888888895
378,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2040,Electricity Generation by Fuel (TWh),92.2116666666674
379,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2045,Electricity Generation by Fuel (TWh),104.091666666667
380,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,hydro,2050,Electricity Generation by Fuel (TWh),115.971666666668
381,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2020,Electricity Generation by Fuel (TWh),0.13575738888889
382,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2025,Electricity Generation by Fuel (TWh),1.21652266666668
383,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2030,Electricity Generation by Fuel (TWh),4.83849572222226
384,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2035,Electricity Generation by Fuel (TWh),12.3744140277779
385,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2040,Electricity Generation by Fuel (TWh),25.3510620555558
386,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2045,Electricity Generation by Fuel (TWh),45.7680361944448
387,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,nuclear,2050,Electricity Generation by Fuel (TWh),77.3123883055562
388,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,1990,Electricity Generation by Fuel (TWh),4.64574361111115
389,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2005,Electricity Generation by Fuel (TWh),6.15180527777783
390,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2010,Electricity Generation by Fuel (TWh),9.17235000000007
391,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2015,Electricity Generation by Fuel (TWh),11.1330611111112
392,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2020,Electricity Generation by Fuel (TWh),14.3834800000001
393,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2025,Electricity Generation by Fuel (TWh),18.0889364166668
394,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2030,Electricity Generation by Fuel (TWh),29.613003777778
395,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2035,Electricity Generation by Fuel (TWh),47.654351916667
396,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2040,Electricity Generation by Fuel (TWh),72.6788707500006
397,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2045,Electricity Generation by Fuel (TWh),103.167105083334
398,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,refined liquids,2050,Electricity Generation by Fuel (TWh),149.738653722223
399,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2005,Electricity Generation by Fuel (TWh),0.00541666666666671
400,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2010,Electricity Generation by Fuel (TWh),0.0421669444444448
401,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2015,Electricity Generation by Fuel (TWh),0.663927777777783
402,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2020,Electricity Generation by Fuel (TWh),8.19121117262923
403,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2025,Electricity Generation by Fuel (TWh),29.6456349995155
404,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2030,Electricity Generation by Fuel (TWh),65.5303073460714
405,GCAM_SSP2,foresight_v1,Africa_Western,Fuel,solar,2035,Electricity Generation by Fuel (TWh),123.166740956238
